timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor)
4/11/2025 15:51,room,36,25,N/A
4/11/2025 15:51,radiator,19.2,32.2,N/A
4/11/2025 15:52,room,35.9,25,N/A
4/11/2025 15:52,radiator,24.1,31.3,N/A
4/11/2025 15:53,room,36.1,24.9,N/A
4/11/2025 15:53,radiator,25.7,30.1,N/A
4/11/2025 15:54,room,36.3,24.8,N/A
4/11/2025 15:54,radiator,25.9,30.2,N/A
4/11/2025 15:55,room,36.5,24.8,N/A
4/11/2025 15:55,radiator,25.7,30.1,N/A
4/11/2025 15:56,room,36.7,24.7,N/A
4/11/2025 15:56,radiator,26.2,29.4,N/A
4/11/2025 15:57,room,36.8,24.7,N/A
4/11/2025 15:57,radiator,26.3,29.6,N/A
4/11/2025 15:58,room,36.7,24.6,N/A
4/11/2025 15:58,radiator,27.8,29,N/A
4/11/2025 15:59,room,36.9,24.6,N/A
4/11/2025 15:59,radiator,28.2,28.8,N/A
4/11/2025 16:00,room,36.8,24.5,N/A
4/11/2025 16:00,radiator,27.6,28.7,N/A
4/11/2025 16:01,room,36.9,24.5,N/A
4/11/2025 16:01,radiator,28.3,28.2,N/A
4/11/2025 16:02,room,36.9,24.5,N/A
4/11/2025 16:02,radiator,28.9,28,N/A
4/11/2025 16:03,room,37,24.5,N/A
4/11/2025 16:03,radiator,29.1,27.6,N/A
4/11/2025 16:04,room,37.1,24.4,N/A
4/11/2025 16:04,radiator,29.2,27.5,N/A
4/11/2025 16:05,room,37.1,24.4,N/A
4/11/2025 16:05,radiator,30.4,26.7,N/A
4/11/2025 16:06,room,37.1,24.4,N/A
4/11/2025 16:06,radiator,32.6,26.2,N/A
4/11/2025 16:07,room,37.1,24.4,N/A
4/11/2025 16:07,radiator,32.5,25.6,N/A
4/11/2025 16:08,room,37.2,24.4,N/A
4/11/2025 16:08,radiator,33.9,24.5,N/A
4/11/2025 16:09,room,37.3,24.3,N/A
4/11/2025 16:09,radiator,37.8,23.7,N/A
