timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor),rad_status,insulation_on
4/9/2025 16:35,room,25.7,22.3,N/A,1,0
4/9/2025 16:45,radiator,31.2,17.1,N/A,1,0
4/9/2025 16:45,room,25.7,22.4,N/A,1,0
4/9/2025 16:55,radiator,31.5,17.7,N/A,1,0
4/9/2025 16:55,room,25.7,22.4,N/A,1,0
4/9/2025 17:05,radiator,30.9,17.6,N/A,1,0
4/9/2025 17:05,room,25.8,22.4,N/A,1,0
4/9/2025 17:15,radiator,31.2,17.2,N/A,1,0
4/9/2025 17:15,room,25.7,22.4,N/A,1,0
4/9/2025 17:25,radiator,30.8,16.9,N/A,1,0
4/9/2025 17:25,room,25.2,22.3,N/A,1,0
4/9/2025 17:35,radiator,31,16.9,N/A,1,0
4/9/2025 17:35,room,25,22.2,N/A,1,0
4/9/2025 17:45,radiator,31.1,16.9,N/A,1,0
4/9/2025 17:45,room,24.9,22.2,N/A,1,0
4/9/2025 17:55,radiator,24.4,24.5,N/A,1,0
4/9/2025 17:55,room,25.3,22.4,N/A,1,0
4/9/2025 18:05,radiator,8.1,39.4,N/A,0,0
4/9/2025 18:05,room,19.3,25,N/A,0,0
4/9/2025 18:15,radiator,6.3,42.3,N/A,0,0
4/9/2025 18:15,room,18.6,26,N/A,0,0
4/9/2025 18:25,radiator,5.4,44.5,N/A,0,0
4/9/2025 18:25,room,18.4,26.6,N/A,0,0
4/9/2025 18:35,radiator,5.6,44.1,N/A,0,0
4/9/2025 18:35,room,18.9,26.8,N/A,0,0
4/9/2025 18:45,radiator,7.2,41.6,N/A,0,0
4/9/2025 18:45,room,19.4,26.7,N/A,0,0
4/9/2025 18:55,radiator,9.2,37.7,N/A,0,0
4/9/2025 18:55,room,24.4,26.2,N/A,0,0
4/9/2025 19:05,radiator,11.6,34.4,N/A,0,0
4/9/2025 19:05,room,25.4,25.7,N/A,0,0
4/9/2025 19:15,radiator,13.4,33,N/A,0,0
4/9/2025 19:15,room,26.5,25.4,N/A,0,0
4/9/2025 19:25,radiator,8.900001,39.5,N/A,0,0
4/9/2025 19:25,room,25.1,25.8,N/A,0,0
4/9/2025 19:35,radiator,6.7,42.5,N/A,0,0
