timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor),rad_status,insulation_on
4/25/2025 9:34,room,38.1,27,N/A,1,1
4/25/2025 9:35,radiator,15.5,40.3,N/A,1,1
4/25/2025 9:44,room,38.2,27,N/A,1,1
4/25/2025 9:45,radiator,15.4,40.3,N/A,1,1
4/25/2025 9:54,room,38.3,27,N/A,1,1
4/25/2025 9:55,radiator,15.4,40.3,N/A,1,1
4/25/2025 10:04,room,38.2,27,N/A,1,1
4/25/2025 10:05,radiator,15.4,40.2,N/A,1,1
4/25/2025 10:14,room,38.3,27,N/A,1,1
4/25/2025 10:15,radiator,15.3,40.2,N/A,1,1
4/25/2025 10:24,room,38.4,27,N/A,1,1
4/25/2025 10:25,radiator,15.2,40.2,N/A,1,1
4/25/2025 10:34,room,38.4,27,N/A,1,1
4/25/2025 10:35,radiator,15.1,40.2,N/A,1,1
4/25/2025 10:44,room,38.5,27,N/A,1,1
4/25/2025 10:45,radiator,15,40.2,N/A,1,1
4/25/2025 10:54,room,38.4,27,N/A,1,1
4/25/2025 10:55,radiator,15,40.2,N/A,1,1
4/25/2025 11:04,room,38.4,27,N/A,1,1
4/25/2025 11:05,radiator,15.1,40.1,N/A,1,1
4/25/2025 11:14,room,38.5,27,N/A,1,1
4/25/2025 11:15,radiator,15.2,40.2,N/A,1,1
4/25/2025 11:24,room,38.5,27,N/A,1,1
4/25/2025 11:25,radiator,15.3,40.1,N/A,1,1
4/25/2025 11:34,room,38.5,27,N/A,1,1
4/25/2025 11:35,radiator,15.1,40.2,N/A,1,1
4/25/2025 11:44,room,38.5,27,N/A,1,1
4/25/2025 11:45,radiator,15.1,40.1,N/A,1,1
4/25/2025 11:54,room,38.5,27,N/A,1,1
4/25/2025 11:55,radiator,15.1,40.2,N/A,1,1
4/25/2025 12:04,room,38.6,26.9,N/A,1,1
4/25/2025 12:05,radiator,15.2,40,N/A,1,1
4/25/2025 12:14,room,38.6,26.9,N/A,1,1
4/25/2025 12:15,radiator,15.3,40.1,N/A,1,1
4/25/2025 12:24,room,38.6,27,N/A,1,1
4/25/2025 12:25,radiator,15.6,40.1,N/A,1,1
4/25/2025 12:34,room,38.7,27,N/A,1,1
4/25/2025 12:35,radiator,15.8,40,N/A,1,1
4/25/2025 12:44,room,38.8,27,N/A,1,1
4/25/2025 12:45,radiator,15.8,40.1,N/A,1,1
4/25/2025 12:54,room,38.9,26.9,N/A,1,1
4/25/2025 12:55,radiator,16,40,N/A,1,1
4/25/2025 13:04,room,38.9,26.9,N/A,1,1
4/25/2025 13:05,radiator,16,40,N/A,1,1
4/25/2025 13:14,room,39.2,26.9,N/A,1,1
4/25/2025 13:15,radiator,16.3,40,N/A,1,1
4/25/2025 13:24,room,39.1,27,N/A,1,1
4/25/2025 13:25,radiator,16.2,40.1,N/A,1,1
4/25/2025 13:34,room,39.2,27,N/A,1,1
4/25/2025 13:35,radiator,16.3,40.1,N/A,1,1
4/25/2025 13:44,room,39.2,27,N/A,1,1
4/25/2025 13:45,radiator,16.3,40,N/A,1,1
4/25/2025 13:54,room,39.3,27,N/A,1,1
4/25/2025 13:55,radiator,16.4,40.1,N/A,1,1
4/25/2025 14:04,room,39.3,27,N/A,1,1
4/25/2025 14:05,radiator,16.2,40,N/A,1,1
4/25/2025 14:14,room,39.4,27,N/A,1,1
4/25/2025 14:15,radiator,16.1,40.1,N/A,1,1
4/25/2025 14:24,room,39.4,27,N/A,1,1
4/25/2025 14:25,radiator,15.9,40.1,N/A,1,1
4/25/2025 14:34,room,39.4,27,N/A,1,1
4/25/2025 14:35,radiator,15.9,40.1,N/A,1,1
4/25/2025 14:44,room,39.4,27,N/A,1,1
4/25/2025 14:45,radiator,16.3,40.3,N/A,1,1
4/25/2025 14:54,room,39.5,27,N/A,1,1
4/25/2025 14:55,radiator,16.2,40.3,N/A,1,1
4/25/2025 15:04,room,39.6,27,N/A,1,1
4/25/2025 15:05,radiator,16.1,40.1,N/A,1,1
4/25/2025 15:15,radiator,16.5,40.1,N/A,1,1
4/25/2025 15:25,radiator,16.9,39.7,N/A,1,1
4/25/2025 15:35,radiator,16.9,39.7,N/A,1,1
4/25/2025 15:45,radiator,,,N/A,1,1
4/25/2025 15:45,radiator,16.7,40.1,N/A,1,1
4/25/2025 15:46,room,,,N/A,1,1
4/25/2025 15:47,central,,,N/A,1,1
4/25/2025 15:49,central,8.8,78.6,N/A,1,1
4/25/2025 15:49,central,8.900001,77.4,N/A,1,1
4/25/2025 15:50,central,9.2,75.7,N/A,1,1
4/25/2025 15:51,room,41.5,27.7,N/A,1,1
4/25/2025 15:51,central,14.4,52.5,N/A,1,1
4/25/2025 15:53,radiator,17,40.1,N/A,1,1
4/25/2025 16:01,room,41.4,27.7,N/A,1,1
4/25/2025 16:01,central,14.6,51.9,N/A,1,1
4/25/2025 16:02,radiator,17,40.1,N/A,1,1
4/25/2025 16:11,room,42.5,27.3,N/A,1,1
4/25/2025 16:11,central,33,28.9,N/A,1,1
4/25/2025 16:12,radiator,35,30.1,N/A,1,1
4/25/2025 16:21,room,42.6,27.2,N/A,1,1
4/25/2025 16:21,central,35.6,27.4,N/A,1,1
4/25/2025 16:22,radiator,11.3,48.1,N/A,1,1
4/25/2025 16:31,room,41.8,27.6,N/A,1,1
4/25/2025 16:31,central,35.7,27.5,N/A,1,1
4/25/2025 16:32,radiator,2.3,61.3,N/A,1,1
4/25/2025 16:41,room,41.2,27.9,N/A,1,1
4/25/2025 16:41,central,35.4,27.9,N/A,1,1
4/25/2025 16:42,radiator,0.6,64.9,N/A,1,1
4/25/2025 16:51,room,41,28.1,N/A,1,1
4/25/2025 16:51,central,35.2,28.1,N/A,1,1
4/25/2025 16:52,radiator,0,66.8,N/A,1,1
4/25/2025 17:01,room,40.9,28.3,N/A,1,1
4/25/2025 17:01,central,35.2,28.3,N/A,1,1
4/25/2025 17:02,radiator,0,68.2,N/A,1,1
4/25/2025 17:11,room,41,28.4,N/A,1,1
4/25/2025 17:11,central,35.2,28.5,N/A,1,1
4/25/2025 17:13,radiator,0,69.2,N/A,1,1
4/25/2025 17:21,room,41.1,28.6,N/A,1,1
4/25/2025 17:21,central,35.4,28.6,N/A,1,1
4/25/2025 17:23,radiator,0,70,N/A,1,1
4/25/2025 17:31,room,41.2,28.7,N/A,1,1
4/25/2025 17:31,central,35.5,28.8,N/A,1,1
4/25/2025 17:33,radiator,0,70.4,N/A,1,1
4/25/2025 17:41,room,41.3,28.8,N/A,1,1
4/25/2025 17:41,central,35.6,28.9,N/A,1,1
4/25/2025 17:43,radiator,0,71.1,N/A,1,1
4/25/2025 17:51,room,41.6,28.9,N/A,1,1
4/25/2025 17:51,central,35.8,29.1,N/A,1,1
4/25/2025 17:53,radiator,0,71.5,N/A,1,1
4/25/2025 18:01,room,41.6,29,N/A,1,1
4/25/2025 18:01,central,35.9,29.2,N/A,1,1
4/25/2025 18:03,radiator,0,72.1,N/A,1,1
4/25/2025 18:11,room,41.6,29.2,N/A,1,1
4/25/2025 18:11,central,36.1,29.3,N/A,1,1
4/25/2025 18:13,radiator,0,72.7,N/A,1,1
4/25/2025 18:21,room,41.9,29.1,N/A,1,1
4/25/2025 18:21,central,36.1,29.4,N/A,1,1
4/25/2025 18:23,radiator,0,73,N/A,1,1
4/25/2025 18:31,room,41.9,29.2,N/A,1,1
4/25/2025 18:31,central,36.3,29.5,N/A,1,1
4/25/2025 18:33,radiator,0,73.5,N/A,1,1
4/25/2025 18:41,room,42,29.3,N/A,1,1
4/25/2025 18:41,central,36.3,29.5,N/A,1,1
4/25/2025 18:43,radiator,0,74,N/A,1,1
4/25/2025 18:51,room,42,29.4,N/A,1,1
4/25/2025 18:51,central,36.3,29.7,N/A,1,1
4/25/2025 18:53,radiator,0,74.2,N/A,1,1
4/25/2025 19:01,room,41.8,29.5,N/A,1,1
4/25/2025 19:01,central,36.2,29.8,N/A,1,1
4/25/2025 19:03,radiator,0,74.6,N/A,1,1
4/25/2025 19:11,room,41.7,29.5,N/A,1,1
4/25/2025 19:11,central,36,29.9,N/A,1,1
4/25/2025 19:13,radiator,0,75.2,N/A,1,1
4/25/2025 19:21,room,41.5,29.7,N/A,1,1
4/25/2025 19:21,central,35.9,30,N/A,1,1
4/25/2025 19:23,radiator,0,75.6,N/A,1,1
4/25/2025 19:31,room,41.2,29.7,N/A,1,1
4/25/2025 19:31,central,35.7,30,N/A,1,1
4/25/2025 19:33,radiator,0,76.2,N/A,1,1
4/25/2025 19:41,room,41.2,29.8,N/A,1,1
4/25/2025 19:41,central,35.6,30.1,N/A,1,1
4/25/2025 19:43,radiator,0,76.3,N/A,1,1
4/25/2025 19:51,room,40.9,29.9,N/A,1,1
4/25/2025 19:51,central,35.5,30.1,N/A,1,1
4/25/2025 19:53,radiator,0,76.7,N/A,1,1
4/25/2025 20:01,room,41,30,N/A,1,1
4/25/2025 20:01,central,35.4,30.3,N/A,1,1
4/25/2025 20:03,radiator,0,76.8,N/A,1,1
4/25/2025 20:11,room,40.8,30,N/A,1,1
4/25/2025 20:11,central,35.2,30.3,N/A,1,1
4/25/2025 20:13,radiator,0,77.1,N/A,1,1
4/25/2025 20:21,room,40.6,30,N/A,1,1
4/25/2025 20:21,central,35.1,30.5,N/A,1,1
4/25/2025 20:23,radiator,0,78.2,N/A,1,1
4/25/2025 20:31,room,40.4,30.1,N/A,1,1
4/25/2025 20:31,central,35,30.5,N/A,1,1
4/25/2025 20:33,radiator,0,79.6,N/A,1,1
4/25/2025 20:41,room,40.3,30.1,N/A,1,1
4/25/2025 20:41,central,34.9,30.5,N/A,1,1
4/25/2025 20:43,radiator,0,80,N/A,1,1
4/25/2025 20:51,room,40.3,30.2,N/A,1,1
4/25/2025 20:51,central,34.8,30.6,N/A,1,1
4/25/2025 20:53,radiator,0,80.1,N/A,1,1
4/25/2025 21:01,room,40.2,30.2,N/A,1,1
4/25/2025 21:01,central,34.7,30.7,N/A,1,1
4/25/2025 21:03,radiator,0,80.2,N/A,1,1
4/25/2025 21:11,room,40.2,30.3,N/A,1,1
4/25/2025 21:12,central,34.7,30.7,N/A,1,1
4/25/2025 21:13,radiator,0,80.3,N/A,1,1
4/25/2025 21:21,room,40.1,30.4,N/A,1,1
4/25/2025 21:22,central,34.7,30.8,N/A,1,1
4/25/2025 21:23,radiator,0,80.2,N/A,1,1
4/25/2025 21:31,room,40,30.4,N/A,1,1
4/25/2025 21:32,central,34.6,30.8,N/A,1,1
4/25/2025 21:41,room,39.9,30.4,N/A,1,1
4/25/2025 21:42,central,34.6,30.9,N/A,1,1
4/25/2025 21:51,room,39.9,30.5,N/A,1,1
4/25/2025 21:52,central,34.6,30.9,N/A,1,1
4/25/2025 22:01,room,39.7,30.6,N/A,1,1
4/25/2025 22:02,central,34.5,31,N/A,1,1
4/25/2025 22:11,room,39.5,30.6,N/A,1,1
4/25/2025 22:12,central,34.3,31,N/A,1,1
4/25/2025 22:21,room,39.5,30.6,N/A,1,1
4/25/2025 22:22,central,34.3,31,N/A,1,1
4/25/2025 22:31,room,39.3,30.7,N/A,1,1
4/25/2025 22:32,central,34.2,31.1,N/A,1,1
4/25/2025 22:41,room,39.4,30.7,N/A,1,1
4/25/2025 22:42,central,34.4,31.1,N/A,1,1
4/25/2025 22:51,room,39.7,30.6,N/A,1,1
4/25/2025 22:52,central,34.5,31.1,N/A,1,1
4/25/2025 23:01,room,39.8,30.7,N/A,1,1
4/25/2025 23:02,central,34.7,31.1,N/A,1,1
4/25/2025 23:11,room,40.2,30.6,N/A,1,1
4/25/2025 23:12,central,35,31.1,N/A,1,1
4/25/2025 23:21,room,40.4,30.7,N/A,1,1
4/25/2025 23:22,central,35.2,31.1,N/A,1,1
4/25/2025 23:31,room,40.7,30.6,N/A,1,1
4/25/2025 23:32,central,35.5,31.1,N/A,1,1
4/25/2025 23:41,room,40.9,30.6,N/A,1,1
4/25/2025 23:42,central,35.7,31.1,N/A,1,1
4/25/2025 23:51,room,41,30.7,N/A,1,1
4/25/2025 23:52,central,35.9,31.1,N/A,1,1
4/26/2025 0:01,room,41.1,30.6,N/A,1,1
4/26/2025 0:02,central,35.9,31.1,N/A,1,1
4/26/2025 0:11,room,41.2,30.6,N/A,1,1
4/26/2025 0:12,central,36.1,31.1,N/A,1,1
4/26/2025 0:21,room,41.4,30.7,N/A,1,1
4/26/2025 0:22,central,36.2,31.1,N/A,1,1
4/26/2025 0:31,room,41.5,30.6,N/A,1,1
4/26/2025 0:32,central,36.2,31.1,N/A,1,1
4/26/2025 0:41,room,41.6,30.6,N/A,1,1
4/26/2025 0:42,central,36.3,31.1,N/A,1,1
4/26/2025 0:51,room,41.5,30.6,N/A,1,1
4/26/2025 0:52,central,36.3,31.1,N/A,1,1
4/26/2025 1:01,room,41.4,30.6,N/A,1,1
4/26/2025 1:02,central,36.3,31.1,N/A,1,1
4/26/2025 1:11,room,41.3,30.7,N/A,1,1
4/26/2025 1:12,central,36.3,31.1,N/A,1,1
4/26/2025 1:21,room,41.5,30.6,N/A,1,1
4/26/2025 1:22,central,36.3,31.1,N/A,1,1
4/26/2025 1:31,room,41.5,30.6,N/A,1,1
4/26/2025 1:32,central,36.4,31.1,N/A,1,1
4/26/2025 1:41,room,41.6,30.6,N/A,1,1
4/26/2025 1:42,central,36.4,31.1,N/A,1,1
4/26/2025 1:51,room,41.6,30.7,N/A,1,1
4/26/2025 1:52,central,36.5,31.1,N/A,1,1
4/26/2025 2:01,room,41.7,30.7,N/A,1,1
4/26/2025 2:02,central,36.6,31.1,N/A,1,1
4/26/2025 2:11,room,41.8,30.6,N/A,1,1
4/26/2025 2:12,central,36.6,31.1,N/A,1,1
4/26/2025 2:21,room,41.8,30.6,N/A,1,1
4/26/2025 2:22,central,36.7,31.1,N/A,1,1
4/26/2025 2:32,room,41.9,30.6,N/A,1,1
4/26/2025 2:32,central,36.8,31.1,N/A,1,1
4/26/2025 2:42,room,42,30.6,N/A,1,1
4/26/2025 2:42,central,36.9,31.1,N/A,1,1
4/26/2025 2:52,room,42,30.7,N/A,1,1
4/26/2025 2:52,central,37,31.1,N/A,1,1
4/26/2025 3:02,room,42.2,30.7,N/A,1,1
4/26/2025 3:02,central,37.2,31.1,N/A,1,1
4/26/2025 3:12,room,42.4,30.6,N/A,1,1
4/26/2025 3:12,central,37.3,31.1,N/A,1,1
4/26/2025 3:22,room,42.4,30.7,N/A,1,1
4/26/2025 3:22,central,37.3,31.1,N/A,1,1
4/26/2025 3:32,room,42.4,30.7,N/A,1,1
4/26/2025 3:32,central,37.3,31.1,N/A,1,1
4/26/2025 3:42,room,42.6,30.6,N/A,1,1
4/26/2025 3:42,central,37.5,31.1,N/A,1,1
4/26/2025 3:52,room,42.7,30.7,N/A,1,1
4/26/2025 3:52,central,37.6,31.1,N/A,1,1
4/26/2025 4:02,room,42.8,30.7,N/A,1,1
4/26/2025 4:02,central,37.8,31.1,N/A,1,1
4/26/2025 4:12,room,42.9,30.7,N/A,1,1
4/26/2025 4:12,central,37.9,31,N/A,1,1
4/26/2025 4:22,room,42.9,30.7,N/A,1,1
4/26/2025 4:22,central,38,31,N/A,1,1
4/26/2025 4:32,room,43.1,30.7,N/A,1,1
4/26/2025 4:32,central,38,31.1,N/A,1,1
4/26/2025 4:42,room,43.2,30.7,N/A,1,1
4/26/2025 4:42,central,38.2,31,N/A,1,1
4/26/2025 4:52,room,43.5,30.6,N/A,1,1
4/26/2025 4:52,central,38.3,31,N/A,1,1
4/26/2025 5:02,room,43.7,30.5,N/A,1,1
4/26/2025 5:02,central,38.5,30.9,N/A,1,1
4/26/2025 5:12,room,43.8,30.5,N/A,1,1
4/26/2025 5:12,central,38.9,30.7,N/A,1,1
4/26/2025 5:22,room,44,30.4,N/A,1,1
4/26/2025 5:22,central,39.1,30.6,N/A,1,1
4/26/2025 5:32,room,44.3,30.3,N/A,1,1
4/26/2025 5:32,central,39.4,30.5,N/A,1,1
4/26/2025 5:42,room,44.4,30.2,N/A,1,1
4/26/2025 5:42,central,39.6,30.3,N/A,1,1
4/26/2025 5:52,room,44.6,30.1,N/A,1,1
4/26/2025 5:52,central,39.8,30.2,N/A,1,1
4/26/2025 6:02,room,44.9,29.9,N/A,1,1
4/26/2025 6:02,central,40,30.1,N/A,1,1
4/26/2025 6:12,room,45.2,29.8,N/A,1,1
4/26/2025 6:12,central,40.1,30,N/A,1,1
4/26/2025 6:22,room,45.4,29.8,N/A,1,1
4/26/2025 6:22,central,40.4,29.9,N/A,1,1
4/26/2025 6:32,room,45.5,29.7,N/A,1,1
4/26/2025 6:32,central,40.6,29.7,N/A,1,1
4/26/2025 6:42,room,45.8,29.5,N/A,1,1
4/26/2025 6:42,central,40.8,29.7,N/A,1,1
4/26/2025 6:52,room,45.9,29.5,N/A,1,1
4/26/2025 6:52,central,40.9,29.6,N/A,1,1
4/26/2025 7:02,room,46,29.4,N/A,1,1
4/26/2025 7:02,central,41.1,29.5,N/A,1,1
4/26/2025 7:12,room,46.1,29.4,N/A,1,1
4/26/2025 7:12,central,41.2,29.4,N/A,1,1
4/26/2025 7:22,room,46.4,29.3,N/A,1,1
4/26/2025 7:22,central,41.5,29.4,N/A,1,1
4/26/2025 7:32,room,46.5,29.3,N/A,1,1
4/26/2025 7:32,central,41.6,29.3,N/A,1,1
4/26/2025 7:42,room,46.7,29.2,N/A,1,1
4/26/2025 7:42,central,41.8,29.2,N/A,1,1
4/26/2025 7:52,room,46.7,29.2,N/A,1,1
4/26/2025 7:52,central,41.8,29.2,N/A,1,1
4/26/2025 8:02,room,46.8,29.2,N/A,1,1
4/26/2025 8:02,central,42,29.2,N/A,1,1
4/26/2025 8:12,room,46.9,29.2,N/A,1,1
4/26/2025 8:12,central,42.1,29.2,N/A,1,1
4/26/2025 8:22,room,47,29.2,N/A,1,1
4/26/2025 8:22,central,42.2,29.1,N/A,1,1
4/26/2025 8:32,room,47.1,29.2,N/A,1,1
4/26/2025 8:32,central,42.4,29.1,N/A,1,1
4/26/2025 8:42,room,47.1,29.2,N/A,1,1
4/26/2025 8:42,central,42.4,29.1,N/A,1,1
4/26/2025 8:52,room,47.2,29.2,N/A,1,1
4/26/2025 8:52,central,42.6,29.1,N/A,1,1
4/26/2025 9:02,room,47.3,29.2,N/A,1,1
4/26/2025 9:02,central,42.7,29.1,N/A,1,1
4/26/2025 9:12,room,47.4,29.2,N/A,1,1
4/26/2025 9:12,central,42.7,29.1,N/A,1,1
4/26/2025 9:22,room,47.5,29.2,N/A,1,1
4/26/2025 9:22,central,42.8,29,N/A,1,1
4/26/2025 9:32,room,47.6,29.2,N/A,1,1
4/26/2025 9:32,central,42.9,29,N/A,1,1
4/26/2025 9:42,room,47.6,29.1,N/A,1,1
4/26/2025 9:42,central,43,29,N/A,1,1
4/26/2025 9:52,room,47.7,29.1,N/A,1,1
4/26/2025 9:52,central,43.1,29,N/A,1,1
4/26/2025 10:02,room,47.8,29.1,N/A,1,1
4/26/2025 10:02,central,43.2,29,N/A,1,1
4/26/2025 10:12,room,47.9,29.1,N/A,1,1
4/26/2025 10:12,central,43.3,29,N/A,1,1
4/26/2025 10:22,room,48,29.1,N/A,1,1
4/26/2025 10:22,central,43.5,28.9,N/A,1,1
4/26/2025 10:32,room,48.1,29.1,N/A,1,1
4/26/2025 10:32,central,43.6,28.9,N/A,1,1
4/26/2025 10:42,room,48.1,29.1,N/A,1,1
4/26/2025 10:42,central,43.7,28.9,N/A,1,1
4/26/2025 10:52,room,48.2,29.1,N/A,1,1
4/26/2025 10:52,central,43.7,28.9,N/A,1,1
4/26/2025 11:02,room,48.2,29.1,N/A,1,1
4/26/2025 11:02,central,43.8,28.9,N/A,1,1
4/26/2025 11:12,room,48.3,29,N/A,1,1
4/26/2025 11:12,central,43.9,28.9,N/A,1,1
4/26/2025 11:22,room,48.3,29,N/A,1,1
4/26/2025 11:22,central,43.9,28.9,N/A,1,1
4/26/2025 11:32,room,48.4,29,N/A,1,1
4/26/2025 11:32,central,43.9,28.9,N/A,1,1
