timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor)
2025-04-09 15:15:10,radiator,31.1,17.2,N/A
2025-04-09 15:15:33,room,24.9,22.2,N/A
2025-04-09 15:25:11,radiator,31.1,16.9,N/A
2025-04-09 15:25:34,room,24.9,22.2,N/A
2025-04-09 15:35:11,radiator,31.7,16.8,N/A
2025-04-09 15:35:34,room,25.1,22.1,N/A
2025-04-09 15:45:12,radiator,31.9,16.6,N/A
2025-04-09 15:45:35,room,25.2,22.2,N/A
2025-04-09 15:55:13,radiator,31.7,17.1,N/A
2025-04-09 15:55:36,room,25.3,22.3,N/A
2025-04-09 16:05:13,radiator,32.1,16.5,N/A
2025-04-09 16:05:36,room,25.6,22.4,N/A
2025-04-09 16:15:13,radiator,31.7,16.5,N/A
2025-04-09 16:15:37,room,25.5,22.3,N/A
2025-04-09 16:25:14,radiator,32.2,16.6,N/A
2025-04-09 16:25:37,room,25.7,22.3,N/A
2025-04-09 16:35:15,radiator,31.7,17.1,N/A
2025-04-09 16:35:38,room,25.7,22.3,N/A
2025-04-09 16:45:16,radiator,31.2,17.1,N/A
2025-04-09 16:45:38,room,25.7,22.4,N/A
2025-04-09 16:55:16,radiator,31.5,17.7,N/A
2025-04-09 16:55:39,room,25.7,22.4,N/A
2025-04-09 17:05:17,radiator,30.9,17.6,N/A
2025-04-09 17:05:40,room,25.8,22.4,N/A
2025-04-09 17:15:17,radiator,31.2,17.2,N/A
2025-04-09 17:15:41,room,25.7,22.4,N/A
2025-04-09 17:25:17,radiator,30.8,16.9,N/A
2025-04-09 17:25:42,room,25.2,22.3,N/A
2025-04-09 17:35:18,radiator,31.0,16.9,N/A
2025-04-09 17:35:42,room,25.0,22.2,N/A
2025-04-09 17:45:19,radiator,31.1,16.9,N/A
2025-04-09 17:45:42,room,24.9,22.2,N/A
2025-04-09 17:55:20,radiator,24.4,24.5,N/A
2025-04-09 17:55:43,room,25.3,22.4,N/A
2025-04-09 18:05:20,radiator,8.1,39.4,N/A
2025-04-09 18:05:44,room,19.3,25.0,N/A
2025-04-09 18:15:21,radiator,6.3,42.3,N/A
2025-04-09 18:15:44,room,18.6,26.0,N/A
2025-04-09 18:25:22,radiator,5.4,44.5,N/A
2025-04-09 18:25:45,room,18.4,26.6,N/A
2025-04-09 18:35:22,radiator,5.6,44.1,N/A
2025-04-09 18:35:45,room,18.9,26.8,N/A
2025-04-09 18:45:23,radiator,7.2,41.6,N/A
2025-04-09 18:45:45,room,19.4,26.7,N/A
2025-04-09 18:55:24,radiator,9.2,37.7,N/A
2025-04-09 18:55:46,room,24.4,26.2,N/A
2025-04-09 19:05:25,radiator,11.6,34.4,N/A
2025-04-09 19:05:47,room,25.4,25.7,N/A
2025-04-09 19:15:26,radiator,13.4,33.0,N/A
2025-04-09 19:15:47,room,26.5,25.4,N/A
2025-04-09 19:25:26,radiator,8.900001,39.5,N/A
2025-04-09 19:25:48,room,25.1,25.8,N/A
2025-04-09 19:35:27,radiator,6.7,42.5,N/A
2025-04-09 19:35:49,room,19.5,26.8,N/A
2025-04-09 19:45:28,radiator,6.5,43.0,N/A
2025-04-09 19:45:50,room,19.1,27.2,N/A
2025-04-09 19:55:28,radiator,6.8,42.6,N/A
2025-04-09 19:55:50,room,19.0,27.3,N/A
2025-04-09 20:05:29,radiator,8.3,39.9,N/A
2025-04-09 20:05:51,room,19.2,27.0,N/A
2025-04-09 20:15:30,radiator,9.8,36.8,N/A
2025-04-09 20:15:52,room,19.8,26.5,N/A
2025-04-09 20:25:31,radiator,12.4,33.1,N/A
2025-04-09 20:25:52,room,24.2,26.1,N/A
2025-04-09 20:35:31,radiator,13.8,31.3,N/A
2025-04-09 20:35:53,room,24.4,25.8,N/A
2025-04-09 20:45:32,radiator,9.1,37.3,N/A
2025-04-09 20:45:54,room,24.1,25.8,N/A
2025-04-09 20:55:33,radiator,7.5,40.8,N/A
2025-04-09 20:55:54,room,19.4,26.4,N/A
2025-04-09 21:05:33,radiator,6.9,42.1,N/A
2025-04-09 21:05:55,room,18.8,27.1,N/A
2025-04-09 21:15:34,radiator,6.6,42.4,N/A
2025-04-09 21:15:56,room,18.2,27.3,N/A
2025-04-09 21:25:35,radiator,6.1,43.1,N/A
2025-04-09 21:25:56,room,17.9,27.5,N/A
2025-04-09 21:35:35,radiator,7.0,40.6,N/A
2025-04-09 21:35:57,room,18.0,27.2,N/A
2025-04-09 21:45:36,radiator,9.400001,36.4,N/A
2025-04-09 21:45:58,room,18.2,26.7,N/A
2025-04-09 21:55:36,radiator,11.2,33.7,N/A
2025-04-09 21:55:58,room,18.5,26.2,N/A
2025-04-09 22:05:37,radiator,12.4,31.5,N/A
2025-04-09 22:05:59,room,18.6,25.9,N/A
2025-04-09 22:15:38,radiator,13.0,30.4,N/A
2025-04-09 22:15:59,room,18.6,25.6,N/A
2025-04-09 22:25:38,radiator,10.3,34.1,N/A
2025-04-09 22:26:00,room,18.4,25.6,N/A
2025-04-09 22:35:39,radiator,8.5,36.7,N/A
2025-04-09 22:36:00,room,18.1,25.8,N/A
2025-04-09 22:45:40,radiator,9.2,35.2,N/A
2025-04-09 22:46:01,room,18.0,25.7,N/A
2025-04-09 22:55:41,radiator,10.8,32.1,N/A
2025-04-09 22:56:02,room,18.1,25.5,N/A
2025-04-09 23:05:41,radiator,13.5,28.7,N/A
2025-04-09 23:06:02,room,18.1,25.3,N/A
