timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor)
2025-04-03 02:54:31,room,42.9,22.5,N/A
2025-04-03 03:01:55,radiator,52.5,19.9,N/A
2025-04-03 03:04:32,room,42.9,22.5,N/A
2025-04-03 03:11:56,radiator,52.7,19.8,N/A
2025-04-03 03:14:32,room,43.3,22.5,N/A
2025-04-03 03:21:57,radiator,53.1,19.8,N/A
2025-04-03 03:24:33,room,43.2,22.5,N/A
2025-04-03 03:31:57,radiator,53.2,19.8,N/A
2025-04-03 03:34:34,room,43.1,22.5,N/A
2025-04-03 03:41:58,radiator,53.4,19.8,N/A
2025-04-03 03:44:34,room,43.2,22.6,N/A
2025-04-03 03:51:58,radiator,53.2,20.0,N/A
2025-04-03 03:54:35,room,43.2,22.6,N/A
2025-04-03 04:01:59,radiator,53.8,20.0,N/A
2025-04-03 04:04:36,room,43.3,22.6,N/A
2025-04-03 04:11:59,radiator,53.2,20.1,N/A
2025-04-03 04:14:36,room,43.1,22.6,N/A
2025-04-03 04:22:00,radiator,51.5,20.3,N/A
2025-04-03 04:24:37,room,43.1,22.6,N/A
2025-04-03 04:32:01,radiator,49.8,20.6,N/A
2025-04-03 04:34:38,room,43.0,22.6,N/A
2025-04-03 04:42:01,radiator,48.9,20.9,N/A
2025-04-03 04:44:38,room,42.8,22.6,N/A
2025-04-03 04:52:02,radiator,48.8,20.9,N/A
2025-04-03 04:54:39,room,42.8,22.6,N/A
2025-04-03 05:02:02,radiator,49.4,21.0,N/A
2025-04-03 05:04:40,room,42.7,22.7,N/A
2025-04-03 05:12:03,radiator,48.3,21.1,N/A
2025-04-03 05:14:40,room,42.8,22.7,N/A
2025-04-03 05:22:04,radiator,48.3,21.2,N/A
2025-04-03 05:24:41,room,42.7,22.7,N/A
2025-04-03 05:32:04,radiator,48.5,21.2,N/A
2025-04-03 05:34:42,room,42.8,22.7,N/A
2025-04-03 05:42:05,radiator,47.7,21.3,N/A
2025-04-03 05:44:42,room,42.8,22.7,N/A
2025-04-03 05:52:05,radiator,47.8,21.3,N/A
2025-04-03 05:54:43,room,42.9,22.7,N/A
2025-04-03 06:02:06,radiator,47.5,21.4,N/A
2025-04-03 06:04:44,room,42.8,22.8,N/A
2025-04-03 06:12:06,radiator,49.8,21.4,N/A
2025-04-03 06:14:44,room,42.9,22.8,N/A
2025-04-03 06:22:07,radiator,48.8,21.4,N/A
2025-04-03 06:24:45,room,42.9,22.8,N/A
2025-04-03 06:32:08,radiator,47.0,21.5,N/A
2025-04-03 06:34:46,room,43.0,22.8,N/A
2025-04-03 06:42:08,radiator,46.7,21.6,N/A
2025-04-03 06:44:46,room,42.9,22.8,N/A
2025-04-03 06:52:09,radiator,49.0,21.6,N/A
2025-04-03 06:54:47,room,43.0,22.8,N/A
2025-04-03 07:02:10,radiator,46.6,21.7,N/A
2025-04-03 07:04:48,room,43.0,22.8,N/A
2025-04-03 07:12:11,radiator,46.4,21.8,N/A
2025-04-03 07:14:48,room,43.1,22.8,N/A
2025-04-03 07:22:11,radiator,46.4,21.9,N/A
2025-04-03 07:24:49,room,43.2,22.8,N/A
2025-04-03 07:32:12,radiator,46.3,21.9,N/A
2025-04-03 07:34:50,room,43.4,22.9,N/A
2025-04-03 07:42:12,radiator,46.5,22.0,N/A
2025-04-03 07:44:50,room,43.6,22.9,N/A
2025-04-03 07:52:13,radiator,46.6,22.0,N/A
2025-04-03 07:54:51,room,43.7,22.9,N/A
2025-04-03 08:02:14,radiator,46.6,22.1,N/A
2025-04-03 08:04:52,room,43.9,22.9,N/A
2025-04-03 08:12:14,radiator,47.0,22.1,N/A
2025-04-03 08:14:52,room,44.0,23.0,N/A
2025-04-03 08:22:15,radiator,47.0,22.1,N/A
2025-04-03 08:24:53,room,44.2,23.0,N/A
2025-04-03 08:32:15,radiator,46.8,22.1,N/A
2025-04-03 08:34:54,room,44.2,23.0,N/A
2025-04-03 08:42:16,radiator,46.8,22.2,N/A
2025-04-03 08:44:54,room,44.3,23.0,N/A
2025-04-03 08:52:16,radiator,46.8,22.2,N/A
2025-04-03 08:54:55,room,44.3,23.0,N/A
2025-04-03 09:02:17,radiator,55.0,21.9,N/A
2025-04-03 09:04:56,room,44.9,23.0,N/A
2025-04-03 09:12:18,radiator,59.1,21.5,N/A
2025-04-03 09:14:56,room,45.4,23.0,N/A
2025-04-03 09:22:18,radiator,58.4,21.4,N/A
2025-04-03 09:24:57,room,45.8,23.0,N/A
2025-04-03 09:32:19,radiator,56.0,21.3,N/A
2025-04-03 09:34:58,room,45.9,23.0,N/A
2025-04-03 09:42:19,radiator,55.7,21.3,N/A
2025-04-03 09:44:58,room,46.1,23.0,N/A
2025-04-03 09:52:20,radiator,50.7,21.6,N/A
2025-04-03 09:54:59,room,46.0,23.0,N/A
2025-04-03 10:02:21,radiator,50.7,21.8,N/A
2025-04-03 10:05:00,room,46.0,23.0,N/A
2025-04-03 10:12:21,radiator,49.8,21.9,N/A
2025-04-03 10:15:00,room,46.0,23.0,N/A
2025-04-03 10:22:22,radiator,50.2,22.0,N/A
2025-04-03 10:25:01,room,46.1,23.0,N/A
2025-04-03 10:32:23,radiator,51.0,21.8,N/A
2025-04-03 10:35:02,room,46.2,23.1,N/A
2025-04-03 10:42:23,radiator,51.2,21.7,N/A
2025-04-03 10:45:02,room,46.3,23.0,N/A
2025-04-03 10:52:24,radiator,51.5,21.6,N/A
2025-04-03 10:55:02,room,46.3,23.1,N/A
2025-04-03 11:02:24,radiator,51.4,21.7,N/A
2025-04-03 11:05:03,room,46.4,23.1,N/A
2025-04-03 11:12:25,radiator,50.5,21.8,N/A
2025-04-03 11:15:04,room,46.5,23.1,N/A
2025-04-03 11:22:25,radiator,51.3,21.8,N/A
2025-04-03 11:25:05,room,46.6,23.1,N/A
2025-04-03 11:32:26,radiator,53.8,21.7,N/A
2025-04-03 11:35:05,room,46.7,23.1,N/A
2025-04-03 11:42:27,radiator,54.0,21.7,N/A
2025-04-03 11:45:06,room,46.8,23.1,N/A
2025-04-03 11:52:27,radiator,51.6,21.7,N/A
2025-04-03 11:55:07,room,46.8,23.1,N/A
2025-04-03 12:02:28,radiator,51.3,21.8,N/A
2025-04-03 12:05:08,room,47.0,23.1,N/A
2025-04-03 12:12:28,radiator,51.8,21.9,N/A
2025-04-03 12:15:08,room,47.0,23.1,N/A
2025-04-03 12:22:29,radiator,51.4,21.8,N/A
2025-04-03 12:25:08,room,48.9,23.3,N/A
2025-04-03 12:32:30,radiator,52.6,22.0,N/A
2025-04-03 12:35:09,room,48.2,23.2,N/A
2025-04-03 12:42:31,radiator,52.4,22.1,N/A
2025-04-03 12:45:10,room,48.4,23.2,N/A
2025-04-03 12:52:31,radiator,52.9,22.1,N/A
2025-04-03 12:55:10,room,48.4,23.2,N/A
2025-04-03 13:02:32,radiator,53.0,22.1,N/A
2025-04-03 13:05:11,room,48.5,23.2,N/A
2025-04-03 13:12:32,radiator,52.3,22.2,N/A
2025-04-03 13:15:12,room,48.6,23.3,N/A
2025-04-03 13:22:33,radiator,52.3,22.3,N/A
2025-04-03 13:25:12,room,48.9,23.3,N/A
2025-04-03 13:32:34,radiator,52.4,22.3,N/A
2025-04-03 13:35:13,room,49.2,23.3,N/A
2025-04-03 13:42:34,radiator,52.9,22.3,N/A
2025-04-03 13:45:14,room,49.7,23.3,N/A
2025-04-03 13:52:35,radiator,54.0,22.4,N/A
2025-04-03 13:55:15,room,50.1,23.3,N/A
2025-04-03 14:02:35,radiator,53.9,22.5,N/A
2025-04-03 14:05:16,room,50.6,23.3,N/A
2025-04-03 14:12:36,radiator,54.4,22.5,N/A
2025-04-03 14:15:16,room,50.8,23.4,N/A
2025-04-03 14:22:37,radiator,54.7,22.5,N/A
2025-04-03 14:25:17,room,51.0,23.4,N/A
2025-04-03 14:32:37,radiator,55.5,22.6,N/A
2025-04-03 14:35:18,room,51.4,23.4,N/A
2025-04-03 14:42:38,radiator,55.7,22.6,N/A
2025-04-03 14:45:19,room,51.7,23.5,N/A
2025-04-03 14:52:39,radiator,55.6,22.7,N/A
2025-04-03 14:55:19,room,52.0,23.5,N/A
2025-04-03 15:02:39,radiator,55.8,22.8,N/A
2025-04-03 15:05:20,room,52.1,23.5,N/A
2025-04-03 15:12:39,radiator,55.6,22.8,N/A
2025-04-03 15:15:21,room,52.4,23.5,N/A
2025-04-03 15:22:40,radiator,56.1,22.8,N/A
2025-04-03 15:25:21,room,52.7,23.5,N/A
2025-04-03 15:32:41,radiator,56.4,22.9,N/A
2025-04-03 15:35:22,room,52.8,23.6,N/A
2025-04-03 15:42:41,radiator,56.4,22.9,N/A
2025-04-03 15:45:23,room,53.0,23.6,N/A
2025-04-03 15:52:42,radiator,56.0,23.0,N/A
2025-04-03 15:55:24,room,53.2,23.6,N/A
2025-04-03 16:02:42,radiator,56.6,22.9,N/A
2025-04-03 16:05:24,room,53.5,23.6,N/A
2025-04-03 16:12:43,radiator,56.4,23.0,N/A
2025-04-03 16:15:25,room,53.7,23.6,N/A
2025-04-03 16:22:44,radiator,57.1,23.0,N/A
2025-04-03 16:25:26,room,53.8,23.7,N/A
2025-04-03 16:32:44,radiator,56.8,23.1,N/A
2025-04-03 16:35:27,room,53.9,23.7,N/A
2025-04-03 16:42:45,radiator,56.9,23.1,N/A
2025-04-03 16:45:27,room,53.9,23.7,N/A
2025-04-03 16:52:45,radiator,56.9,23.1,N/A
2025-04-03 16:55:28,room,54.0,23.7,N/A
2025-04-03 17:02:46,radiator,57.1,23.1,N/A
2025-04-03 17:05:29,room,54.2,23.8,N/A
2025-04-03 17:12:47,radiator,56.8,23.2,N/A
2025-04-03 17:15:29,room,54.2,23.7,N/A
2025-04-03 17:22:47,radiator,56.8,23.2,N/A
2025-04-03 17:25:30,room,54.2,23.7,N/A
2025-04-03 17:32:48,radiator,56.7,23.2,N/A
2025-04-03 17:35:31,room,54.3,23.8,N/A
2025-04-03 17:42:48,radiator,57.0,23.2,N/A
2025-04-03 17:45:31,room,54.2,23.8,N/A
2025-04-03 17:52:49,radiator,56.7,23.2,N/A
2025-04-03 17:55:31,room,54.6,23.8,N/A
2025-04-03 18:02:50,radiator,56.7,23.3,N/A
2025-04-03 18:05:32,room,55.0,24.0,N/A
2025-04-03 18:12:50,radiator,57.8,23.4,N/A
2025-04-03 18:15:33,room,55.3,24.2,N/A
2025-04-03 18:22:51,radiator,58.0,23.6,N/A
2025-04-03 18:25:33,room,55.5,24.3,N/A
2025-04-03 18:32:51,radiator,57.7,23.7,N/A
2025-04-03 18:35:34,room,55.7,24.3,N/A
2025-04-03 18:42:52,radiator,57.2,23.7,N/A
2025-04-03 18:45:35,room,55.6,24.2,N/A
2025-04-03 18:52:52,radiator,57.5,23.7,N/A
2025-04-03 18:55:35,room,55.4,24.2,N/A
2025-04-03 19:02:53,radiator,57.2,23.7,N/A
2025-04-03 19:05:36,room,55.4,24.2,N/A
2025-04-03 19:12:54,radiator,58.1,23.8,N/A
2025-04-03 19:15:37,room,51.4,23.8,N/A
2025-04-03 19:22:54,radiator,56.8,23.8,N/A
2025-04-03 19:25:37,room,52.6,23.7,N/A
2025-04-03 19:32:55,radiator,57.0,23.7,N/A
2025-04-03 19:35:38,room,52.7,23.7,N/A
2025-04-03 19:42:55,radiator,57.4,23.7,N/A
2025-04-03 19:45:39,room,51.4,23.7,N/A
2025-04-03 19:52:56,radiator,58.1,23.7,N/A
2025-04-03 19:55:39,room,51.3,23.7,N/A
2025-04-03 20:02:57,radiator,58.8,23.8,N/A
2025-04-03 20:05:40,room,51.2,23.7,N/A
2025-04-03 20:12:57,radiator,57.6,23.7,N/A
2025-04-03 20:15:41,room,52.1,23.7,N/A
2025-04-03 20:22:58,radiator,57.9,23.7,N/A
2025-04-02 13:58:13,radiator,38.1,21.8,N/A
2021-01-01 00:00:05,radiator,38.1,21.8,N/A
2021-01-01 00:00:05,radiator,39.9,21.9,N/A
2025-04-02 14:10:08,outdoor,40.3,20.8,N/A
2021-01-01 00:00:05,radiator,39.4,21.4,N/A
2025-04-02 14:58:08,room1,,,N/A
2025-04-02 14:58:08,room2,,,N/A
2021-01-01 00:00:05,room1,,,N/A
2021-01-01 00:00:05,room2,,,N/A
2025-04-02 15:00:10,room1,,,N/A
2025-04-02 15:00:10,room2,,,N/A
2025-04-02 15:04:40,room1,,,N/A
2025-04-02 15:04:40,room2,,,N/A
2021-01-01 00:00:05,outdoor,40.4,23.2,N/A
2029-07-03 10:46:37,room,40.5,23.2,N/A
2025-04-02 19:24:05,room,40.0,23.7,N/A
2021-01-01 00:00:05,radiator,41.9,23.2,N/A
2025-04-02 19:24:06,room,43.3,23.3,N/A
2021-01-01 00:00:05,radiator,47.9,20.7,N/A
2025-04-02 19:34:02,room,42.5,23.3,N/A
2021-01-01 00:00:05,radiator,49.9,20.4,N/A
2021-01-01 00:00:05,radiator,50.1,20.5,N/A
2025-04-02 15:43:56,radiator,50.2,20.5,N/A
2021-01-01 00:00:05,radiator,50.0,20.5,N/A
2021-01-01 00:00:05,radiator,50.3,20.4,N/A
2021-01-01 00:00:05,radiator,50.4,20.6,N/A
2025-04-02 19:44:03,room,40.9,23.4,N/A
2025-04-02 19:54:44,radiator,50.2,20.6,N/A
2025-04-02 19:55:16,radiator,49.5,20.6,N/A
2025-04-02 19:56:08,radiator,,,N/A
2025-04-02 19:56:52,radiator,,,N/A
2025-04-02 19:57:43,radiator,,,N/A
2025-04-02 19:54:03,room,40.2,23.4,N/A
2025-04-02 20:02:03,radiator,41.3,25.5,N/A
2025-04-03 20:25:41,room,52.2,23.7,N/A
2025-04-03 20:32:58,radiator,58.0,23.6,N/A
2025-04-03 20:35:42,room,53.2,23.7,N/A
2025-04-03 20:42:59,radiator,58.1,23.6,N/A
2025-04-03 20:45:43,room,52.8,23.7,N/A
2025-04-03 20:53:00,radiator,58.7,23.6,N/A
2025-04-03 20:55:43,room,51.9,23.7,N/A
2025-04-03 21:03:00,radiator,59.6,23.5,N/A
2025-04-03 21:05:44,room,52.5,23.7,N/A
2025-04-03 21:13:01,radiator,58.0,23.5,N/A
2025-04-03 21:15:45,room,53.3,23.6,N/A
2025-04-03 21:23:01,radiator,57.6,23.5,N/A
2025-04-03 21:25:45,room,51.6,23.6,N/A
2025-04-03 21:33:02,radiator,57.6,23.5,N/A
2025-04-03 21:35:46,room,52.4,23.6,N/A
2025-04-03 21:43:03,radiator,57.9,23.4,N/A
2025-04-03 21:45:47,room,52.6,23.6,N/A
2025-04-03 21:53:03,radiator,62.1,23.2,N/A
2025-04-03 21:55:48,room,51.8,23.6,N/A
2025-04-03 22:03:04,radiator,60.3,23.1,N/A
2025-04-03 22:05:48,room,53.6,23.6,N/A
2025-04-03 22:13:04,radiator,60.4,23.0,N/A
2025-04-03 22:15:49,room,53.1,23.6,N/A
2025-04-03 22:23:05,radiator,60.6,22.9,N/A
2025-04-03 22:25:50,room,54.9,23.6,N/A
2025-04-03 22:33:06,radiator,63.0,22.7,N/A
2025-04-03 22:35:50,room,54.1,23.6,N/A
2025-04-03 22:43:06,radiator,62.8,22.7,N/A
2025-04-03 22:45:51,room,55.1,23.6,N/A
2025-04-03 22:53:07,radiator,64.9,22.6,N/A
2025-04-03 22:55:52,room,55.1,23.6,N/A
2025-04-03 23:03:07,radiator,65.5,22.5,N/A
2025-04-03 23:05:52,room,54.8,23.6,N/A
2025-04-03 23:13:08,radiator,65.7,22.5,N/A
2025-04-03 23:15:53,room,55.9,23.6,N/A
2025-04-03 23:23:08,radiator,66.6,22.3,N/A
2025-04-03 23:25:53,room,55.5,23.6,N/A
2025-04-03 23:33:09,radiator,66.3,22.3,N/A
2025-04-03 23:35:54,room,56.0,23.6,N/A
2025-04-03 23:43:10,radiator,66.7,22.3,N/A
2025-04-03 23:45:55,room,56.4,23.6,N/A
2025-04-03 23:53:10,radiator,66.4,22.2,N/A
2025-04-03 23:55:55,room,55.9,23.6,N/A
2025-04-04 00:03:11,radiator,66.3,22.2,N/A
2025-04-04 00:05:56,room,56.2,23.6,N/A
2025-04-04 00:13:11,radiator,66.5,22.2,N/A
2025-04-04 00:15:56,room,56.5,23.6,N/A
2025-04-04 00:23:12,radiator,67.0,22.2,N/A
2025-04-04 00:25:57,room,56.8,23.6,N/A
2025-04-04 00:33:13,radiator,66.9,22.2,N/A
2025-04-04 00:35:58,room,57.1,23.6,N/A
2025-04-04 00:43:13,radiator,67.1,22.1,N/A
2025-04-04 00:45:58,room,57.5,23.5,N/A
2025-04-04 00:53:14,radiator,67.1,21.9,N/A
2025-04-04 00:55:59,room,57.6,23.5,N/A
2025-04-04 01:03:14,radiator,67.2,21.8,N/A
2025-04-04 01:06:00,room,58.1,23.5,N/A
2025-04-04 01:13:15,radiator,67.4,21.8,N/A
2025-04-04 01:16:00,room,58.2,23.5,N/A
2025-04-04 01:23:15,radiator,67.6,21.7,N/A
2025-04-04 01:26:01,room,58.4,23.5,N/A
2025-04-04 01:33:16,radiator,67.5,21.6,N/A
2025-04-04 01:36:02,room,58.1,23.5,N/A
2025-04-04 01:43:17,radiator,67.7,21.7,N/A
2025-04-04 01:46:02,room,58.3,23.5,N/A
2025-04-04 01:53:17,radiator,67.4,21.7,N/A
2025-04-04 01:56:03,room,57.8,23.5,N/A
2025-04-04 02:03:18,radiator,66.5,21.6,N/A
2025-04-04 02:06:03,room,58.2,23.5,N/A
2025-04-04 02:13:18,radiator,64.7,21.6,N/A
2025-04-04 02:16:04,room,57.9,23.5,N/A
2025-04-04 02:23:19,radiator,65.5,21.2,N/A
2025-04-04 02:26:05,room,57.7,23.5,N/A
2025-04-04 02:33:20,radiator,64.8,21.4,N/A
2025-04-04 02:36:05,room,57.4,23.4,N/A
2025-04-04 02:43:20,radiator,63.9,20.8,N/A
2025-04-04 02:46:06,room,57.1,23.4,N/A
2025-04-04 02:53:21,radiator,63.7,20.6,N/A
2025-04-04 02:56:07,room,56.6,23.4,N/A
2025-04-04 03:03:21,radiator,64.4,20.6,N/A
2025-04-04 03:06:07,room,56.5,23.4,N/A
2025-04-04 03:13:22,radiator,64.3,20.4,N/A
2025-04-04 03:16:08,room,56.4,23.3,N/A
2025-04-04 03:23:22,radiator,64.3,20.3,N/A
2025-04-04 03:26:09,room,56.1,23.3,N/A
2025-04-04 03:33:23,radiator,65.0,20.1,N/A
2025-04-04 03:36:09,room,56.1,23.2,N/A
2025-04-04 03:43:24,radiator,65.2,20.0,N/A
2025-04-04 03:46:10,room,55.8,23.2,N/A
2025-04-04 03:53:24,radiator,64.9,20.0,N/A
2025-04-04 03:56:11,room,55.5,23.2,N/A
2025-04-04 04:03:25,radiator,64.4,19.8,N/A
2025-04-04 04:06:11,room,55.2,23.1,N/A
2025-04-04 04:13:25,radiator,64.5,19.7,N/A
2025-04-04 04:16:12,room,54.8,23.1,N/A
2025-04-04 04:23:26,radiator,64.9,19.5,N/A
2025-04-04 04:26:13,room,54.7,23.0,N/A
2025-04-04 04:33:27,radiator,64.9,19.4,N/A
2025-04-04 04:36:13,room,54.5,23.0,N/A
2025-04-04 04:43:27,radiator,65.1,19.3,N/A
2025-04-04 04:46:14,room,54.2,23.0,N/A
2025-04-04 04:53:28,radiator,65.1,19.2,N/A
2025-04-04 04:56:15,room,54.0,22.9,N/A
2025-04-04 05:03:28,radiator,65.4,19.1,N/A
2025-04-04 05:06:15,room,54.0,22.9,N/A
2025-04-04 05:13:29,radiator,65.2,19.1,N/A
2025-04-04 05:16:16,room,53.7,22.9,N/A
2025-04-04 05:23:30,radiator,65.2,19.0,N/A
2025-04-04 05:26:17,room,53.4,22.9,N/A
2025-04-04 05:33:30,radiator,65.1,18.9,N/A
2025-04-04 05:36:17,room,53.2,22.9,N/A
2025-04-04 05:43:31,radiator,65.2,18.9,N/A
2025-04-04 05:46:18,room,53.1,22.8,N/A
2025-04-04 05:53:31,radiator,65.2,18.8,N/A
2025-04-04 05:56:19,room,52.9,22.8,N/A
2025-04-04 06:03:32,radiator,65.5,18.7,N/A
2025-04-04 06:06:19,room,52.8,22.8,N/A
2025-04-04 06:13:32,radiator,65.1,18.7,N/A
2025-04-04 06:16:20,room,52.6,22.8,N/A
2025-04-04 06:23:33,radiator,65.0,18.7,N/A
2025-04-04 06:26:21,room,52.4,22.8,N/A
2025-04-04 06:33:34,radiator,64.4,18.7,N/A
2025-04-04 06:36:21,room,52.3,22.8,N/A
2025-04-04 06:43:34,radiator,64.6,18.7,N/A
2025-04-04 06:46:22,room,52.1,22.7,N/A
2025-04-04 06:53:35,radiator,64.7,18.6,N/A
2025-04-04 06:56:22,room,52.0,22.7,N/A
2025-04-04 07:03:35,radiator,64.4,18.6,N/A
2025-04-04 07:06:23,room,51.9,22.7,N/A
2025-04-04 07:13:36,radiator,64.4,18.7,N/A
2025-04-04 07:16:24,room,51.7,22.8,N/A
2025-04-04 07:23:37,radiator,64.5,18.7,N/A
2025-04-04 07:26:24,room,51.7,22.7,N/A
2025-04-04 07:33:37,radiator,63.9,18.8,N/A
2025-04-04 07:36:25,room,51.6,22.7,N/A
2025-04-04 07:43:38,radiator,63.8,18.7,N/A
2025-04-04 07:46:26,room,51.5,22.7,N/A
2025-04-04 07:53:38,radiator,63.3,18.7,N/A
2025-04-04 07:56:26,room,51.3,22.7,N/A
2025-04-04 08:03:39,radiator,63.4,18.7,N/A
2025-04-04 08:06:27,room,51.2,22.7,N/A
2025-04-04 08:13:39,radiator,63.0,18.7,N/A
2025-04-04 08:16:28,room,51.1,22.7,N/A
2025-04-04 08:23:39,radiator,63.1,18.7,N/A
2025-04-04 08:26:28,room,50.9,22.7,N/A
2025-04-04 08:33:40,radiator,63.0,18.7,N/A
2025-04-04 08:36:29,room,50.8,22.7,N/A
2025-04-04 08:43:41,radiator,63.1,18.7,N/A
2025-04-04 08:46:30,room,50.7,22.7,N/A
2025-04-04 08:53:42,radiator,63.1,18.6,N/A
2025-04-04 08:56:31,room,50.6,22.7,N/A
2025-04-04 09:03:42,radiator,62.9,18.7,N/A
2025-04-04 09:06:31,room,50.6,22.7,N/A
2025-04-04 09:13:43,radiator,63.0,18.6,N/A
2025-04-04 09:16:32,room,50.5,22.7,N/A
2025-04-04 09:23:44,radiator,62.3,18.7,N/A
2025-04-04 09:26:33,room,50.3,22.7,N/A
2025-04-04 09:33:44,radiator,62.1,18.7,N/A
2025-04-04 09:36:33,room,50.1,22.7,N/A
2025-04-04 09:43:45,radiator,61.6,18.6,N/A
2025-04-04 09:46:34,room,49.9,22.7,N/A
2025-04-04 09:53:45,radiator,61.7,18.6,N/A
2025-04-04 09:56:34,room,50.0,22.6,N/A
2025-04-04 10:03:46,radiator,62.3,18.6,N/A
2025-04-04 10:06:35,room,50.0,22.6,N/A
2025-04-04 10:13:47,radiator,62.6,18.5,N/A
2025-04-04 10:16:36,room,49.7,22.7,N/A
2025-04-04 10:23:47,radiator,61.9,18.6,N/A
2025-04-04 10:26:36,room,49.7,22.7,N/A
2025-04-04 10:33:48,radiator,61.8,18.7,N/A
2025-04-04 10:36:37,room,49.6,22.7,N/A
2025-04-04 10:43:49,radiator,61.4,18.8,N/A
