timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor)
2021-01-01 00:00:07,radiator,5.3,45.4,N/A
2025-04-16 15:25:44,radiator,4.6,46.5,N/A
2025-04-16 15:26:57,radiator,4.4,47.1,N/A
2025-04-16 15:27:44,radiator,4.3,47.5,N/A
2025-04-16 15:45:26,room,30.9,24.7,N/A
2025-04-16 15:48:58,radiator,13.6,33.4,N/A
2025-04-16 15:55:22,room,30.9,24.7,N/A
2025-04-16 15:59:45,radiator,13.5,33.5,N/A
2025-04-16 16:00:13,radiator,1.0,55.5,N/A
2025-04-16 16:00:43,radiator,0.5,56.5,N/A
2025-04-16 16:01:13,radiator,0.3,57.2,N/A
2025-04-16 16:05:23,room,30.6,24.5,N/A
2025-04-16 16:05:26,radiator,0.0,57.5,N/A
2025-04-16 16:05:54,radiator,0.0,63.8,N/A
2025-04-16 16:06:01,radiator,0.0,64.0,N/A
2025-04-16 16:06:17,radiator,0.0,64.0,N/A
2025-04-16 16:06:44,radiator,0.0,64.1,N/A
2025-04-16 16:07:15,radiator,0.0,64.1,N/A
2025-04-16 16:07:45,radiator,0.0,64.1,N/A
2025-04-16 16:08:10,radiator,0.0,64.0,N/A
2025-04-16 16:08:37,radiator,0.0,63.9,N/A
2025-04-16 16:09:07,radiator,0.0,63.8,N/A
2025-04-16 16:09:37,radiator,0.0,63.6,N/A
2025-04-16 16:10:47,radiator,0.0,63.4,N/A
2025-04-16 16:11:13,radiator,0.0,62.8,N/A
2025-04-16 16:11:40,radiator,0.0,62.6,N/A
2025-04-16 16:12:36,radiator,0.0,61.8,N/A
2025-04-16 16:13:02,radiator,0.0,61.8,N/A
2025-04-16 16:15:24,room,30.3,24.7,N/A
2025-04-16 16:25:24,room,30.3,24.5,N/A
2025-04-16 16:35:25,room,30.4,24.7,N/A
2025-04-16 16:45:26,room,30.4,24.6,N/A
2025-04-16 16:55:26,room,30.1,24.6,N/A
