timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor)
2025-04-09 04:34:55,room,16.4,21.6,N/A
2025-04-09 04:44:28,radiator,29.9,13.2,N/A
2025-04-09 04:44:55,room,16.4,21.6,N/A
2025-04-09 04:54:29,radiator,30.4,13.2,N/A
2025-04-09 04:54:56,room,16.5,21.6,N/A
2025-04-09 05:04:30,radiator,30.9,13.1,N/A
2025-04-09 05:04:57,room,16.6,21.6,N/A
2025-04-09 05:14:30,radiator,31.1,13.1,N/A
2025-04-09 05:14:57,room,16.8,21.5,N/A
2025-04-09 05:24:31,radiator,31.2,12.9,N/A
2025-04-09 05:24:58,room,16.9,21.5,N/A
2025-04-09 05:34:32,radiator,31.6,13.0,N/A
2025-04-09 05:34:58,room,17.0,21.5,N/A
2025-04-09 05:44:32,radiator,31.1,13.1,N/A
2025-04-09 05:44:59,room,17.0,21.5,N/A
2025-04-09 05:54:33,radiator,31.5,12.9,N/A
2025-04-09 05:55:00,room,17.1,21.5,N/A
2025-04-09 06:04:34,radiator,31.5,13.0,N/A
2025-04-09 06:05:00,room,17.1,21.5,N/A
2025-04-09 06:14:34,radiator,31.2,13.0,N/A
2025-04-09 06:15:01,room,17.1,21.5,N/A
2025-04-09 06:24:35,radiator,31.5,13.0,N/A
2025-04-09 06:25:02,room,17.1,21.5,N/A
2025-04-09 06:34:36,radiator,32.2,12.9,N/A
2025-04-09 06:35:02,room,17.2,21.5,N/A
2025-04-09 06:44:37,radiator,32.2,12.9,N/A
2025-04-09 06:45:03,room,17.4,21.5,N/A
2025-04-09 06:54:37,radiator,32.4,13.0,N/A
2025-04-09 06:55:03,room,17.4,21.5,N/A
2025-04-09 07:04:38,radiator,32.8,13.0,N/A
2025-04-09 07:05:04,room,17.5,21.5,N/A
2025-04-09 07:14:38,radiator,32.7,13.0,N/A
2025-04-09 07:15:05,room,17.6,21.5,N/A
2025-04-09 07:24:39,radiator,32.9,13.0,N/A
2025-04-09 07:25:05,room,17.7,21.5,N/A
